# Wavelength Transmittance 
# Filter Q 
# lambda eff:20.9mu
# (um)               (%) 
6.6760002E-04        3.9323630E+00
1.6854880E+00        2.1930000E-04
7.5889996E-04        3.9339099E+00
1.6857719E+00        2.1600000E-04
9.1080001E-04        3.9354579E+00
1.6860560E+00        2.0910001E-04
1.1214999E-03        3.9370079E+00
1.6863410E+00        1.9430000E-04
1.2578999E-03        3.9385591E+00
1.6866250E+00        1.6950000E-04
1.1654000E-03        3.9401100E+00
1.6869100E+00        1.3829999E-04
8.3589996E-04        3.9416630E+00
1.6871940E+00        1.0920000E-04
4.4849998E-04        3.9432180E+00
1.6874790E+00        9.1299997E-05
2.4870000E-04        3.9447730E+00
1.6877640E+00        8.8699999E-05
3.6410001E-04        3.9463301E+00
1.6880490E+00        9.7999997E-05
7.2879996E-04        3.9478879E+00
1.6883340E+00        1.1130000E-04
1.1477000E-03        3.9494469E+00
1.6886190E+00        1.2040000E-04
1.4210000E-03        3.9510081E+00
1.6889040E+00        1.2059999E-04
1.4374000E-03        3.9525690E+00
1.6891890E+00        1.1350000E-04
1.1895000E-03        3.9541321E+00
1.6894751E+00        1.0540000E-04
7.5010001E-04        3.9556961E+00
1.6897600E+00        1.0370000E-04
2.4369999E-04        3.9572620E+00
1.6900460E+00        1.1470000E-04
-1.9500000E-04       3.9588280E+00
1.6903310E+00        1.3730000E-04
-4.7019997E-04       3.9603961E+00
1.6906170E+00        1.6140001E-04
-5.6479999E-04       3.9619651E+00
1.6909029E+00        1.7139998E-04
-5.3879997E-04       3.9635360E+00
1.6911891E+00        1.6050000E-04
-4.8280001E-04       3.9651070E+00
1.6914750E+00        1.3260001E-04
-4.5559998E-04       3.9666800E+00
1.6917610E+00        1.0160000E-04
-4.5540000E-04       3.9682541E+00
1.6920470E+00        7.7699995E-05
-4.4700000E-04       3.9698291E+00
1.6923341E+00        6.2500003E-05
-4.3130000E-04       3.9714060E+00
1.6926200E+00        5.3399999E-05
-4.7139998E-04       3.9729841E+00
1.6929070E+00        4.9800001E-05
-6.2539999E-04       3.9745629E+00
1.6931930E+00        5.4799995E-05
-8.6450001E-04       3.9761429E+00
1.6934800E+00        6.6300003E-05
-1.0588000E-03       3.9777250E+00
1.6937670E+00        7.5799995E-05
-1.0676000E-03       3.9793079E+00
1.6940540E+00        7.5999997E-05
-8.5879996E-04       3.9808919E+00
1.6943409E+00        6.4599997E-05
-5.2449998E-04       3.9824769E+00
1.6946280E+00        5.0099999E-05
-1.9339999E-04       3.9840641E+00
1.6949151E+00        4.0999999E-05
6.4100001E-05        3.9856520E+00
1.6952029E+00        4.4599998E-05
2.3339999E-04        3.9872410E+00
1.6954900E+00        6.0299997E-05
3.2159997E-04        3.9888310E+00
1.6957780E+00        8.4199994E-05
3.4139998E-04        3.9904230E+00
1.6960649E+00        1.0800000E-04
3.0920000E-04        3.9920161E+00
1.6963530E+00        1.2420000E-04
2.3320000E-04        3.9936099E+00
1.6966410E+00        1.2659999E-04
1.0870000E-04        3.9952061E+00
1.6969290E+00        1.1660000E-04
-5.4100001E-05       3.9968030E+00
1.6972170E+00        1.0090000E-04
-1.9360000E-04       3.9984009E+00
1.6975050E+00        8.9399997E-05
-2.1509999E-04       4.0000000E+00
1.6977930E+00        9.0800000E-05
-8.9399997E-05       4.0016012E+00
1.6980810E+00        1.0780000E-04
8.8000001E-05        4.0032020E+00
1.6983700E+00        1.3520000E-04
1.6240000E-04        4.0048060E+00
1.6986580E+00        1.6190000E-04
6.8699999E-05        4.0064101E+00
1.6989470E+00        1.7740000E-04
-1.0270000E-04       4.0080161E+00
1.6992350E+00        1.7449999E-04
-2.0479999E-04       4.0096231E+00
1.6995240E+00        1.5499999E-04
-1.6359999E-04       4.0112309E+00
1.6998130E+00        1.2780000E-04
-2.9800000E-05       4.0128412E+00
1.7001020E+00        1.0660000E-04
7.3699994E-05        4.0144520E+00
1.7003911E+00        9.7999997E-05
3.6199999E-05        4.0160642E+00
1.7006800E+00        9.9899997E-05
-1.7600000E-04       4.0176778E+00
1.7009701E+00        1.0320000E-04
-4.9880001E-04       4.0192928E+00
1.7012590E+00        9.8500001E-05
-7.8409998E-04       4.0209088E+00
1.7015480E+00        8.4599997E-05
-8.5830002E-04       4.0225258E+00
1.7018380E+00        6.9399997E-05
-6.2539999E-04       4.0241451E+00
1.7021281E+00        6.2200001E-05
-1.4259999E-04       4.0257649E+00
1.7024170E+00        6.9099995E-05
3.9889998E-04        4.0273862E+00
1.7027071E+00        8.8000001E-05
7.8579999E-04        4.0290089E+00
1.7029970E+00        1.1060000E-04
8.9720002E-04        4.0306330E+00
1.7032870E+00        1.2610000E-04
7.4719999E-04        4.0322580E+00
1.7035780E+00        1.2349999E-04
4.4750000E-04        4.0338850E+00
1.7038680E+00        1.0200000E-04
1.2919999E-04        4.0355120E+00
1.7041579E+00        7.0599999E-05
-1.1780000E-04       4.0371418E+00
1.7044491E+00        4.4300003E-05
-2.5509999E-04       4.0387721E+00
1.7047390E+00        3.0799998E-05
-2.9010000E-04       4.0404038E+00
1.7050300E+00        2.7200000E-05
-2.6659999E-04       4.0420370E+00
1.7053210E+00        2.5299998E-05
-2.5749998E-04       4.0436721E+00
1.7056110E+00        1.6900000E-05
-3.2639998E-04       4.0453081E+00
1.7059020E+00        5.2000000E-06
-4.8590000E-04       4.0469451E+00
1.7061930E+00        -1.7000000E-06
-6.7109999E-04       4.0485830E+00
1.7064850E+00        3.5999999E-06
-7.7799999E-04       4.0502229E+00
1.7067760E+00        2.5699999E-05
-7.3719997E-04       4.0518641E+00
1.7070670E+00        5.9799997E-05
-5.6809996E-04       4.0535059E+00
1.7073590E+00        9.6800002E-05
-3.4809997E-04       4.0551500E+00
1.7076499E+00        1.2280000E-04
-1.4470000E-04       4.0567951E+00
1.7079420E+00        1.3140000E-04
3.2200001E-05        4.0584421E+00
1.7082340E+00        1.2710001E-04
2.1430000E-04        4.0600891E+00
1.7085260E+00        1.2109999E-04
4.2199998E-04        4.0617380E+00
1.7088170E+00        1.2210000E-04
6.3059997E-04        4.0633888E+00
1.7091100E+00        1.2950000E-04
7.7200000E-04        4.0650411E+00
1.7094020E+00        1.3829999E-04
7.7650003E-04        4.0666938E+00
1.7096940E+00        1.4259999E-04
6.1530003E-04        4.0683479E+00
1.7099860E+00        1.3679999E-04
3.2689999E-04        4.0700040E+00
1.7102790E+00        1.1749999E-04
9.2999999E-06        4.0716610E+00
1.7105711E+00        8.3899999E-05
-2.3010001E-04       4.0733199E+00
1.7108639E+00        4.3199998E-05
-3.2949998E-04       4.0749798E+00
1.7111570E+00        9.8000000E-06
-2.8129999E-04       4.0766411E+00
1.7114500E+00        -2.6000000E-06
-9.5600000E-05       4.0783029E+00
1.7117430E+00        9.8000000E-06
2.2169999E-04        4.0799670E+00
1.7120360E+00        3.9600000E-05
6.4019999E-04        4.0816331E+00
1.7123290E+00        7.4399999E-05
1.0599999E-03        4.0832992E+00
1.7126220E+00        1.0270000E-04
1.3404000E-03        4.0849671E+00
1.7129149E+00        1.2090000E-04
1.3892999E-03        4.0866370E+00
1.7132090E+00        1.2710001E-04
1.2240000E-03        4.0883069E+00
1.7135020E+00        1.2610000E-04
9.2670001E-04        4.0899801E+00
1.7137960E+00        1.2210000E-04
5.5380003E-04        4.0916529E+00
1.7140900E+00        1.1610000E-04
1.3469999E-04        4.0933280E+00
1.7143840E+00        1.0900000E-04
-2.4909998E-04       4.0950041E+00
1.7146780E+00        1.0060000E-04
-4.4229999E-04       4.0966821E+00
1.7149720E+00        9.0399997E-05
-3.2399999E-04       4.0983610E+00
1.7152660E+00        7.8199999E-05
5.7199995E-05        4.1000409E+00
1.7155600E+00        6.2699997E-05
4.8519997E-04        4.1017232E+00
1.7158550E+00        4.4100001E-05
7.3080003E-04        4.1034060E+00
1.7161490E+00        2.5699999E-05
7.1099994E-04        4.1050901E+00
1.7164440E+00        9.2999999E-06
4.9189996E-04        4.1067762E+00
1.7167380E+00        -3.5999999E-06
1.7330000E-04        4.1084628E+00
1.7170330E+00        -9.4999996E-06
-1.8950000E-04       4.1101518E+00
1.7173280E+00        -5.6999997E-06
-5.7459995E-04       4.1118422E+00
1.7176230E+00        7.6000001E-06
-9.3869999E-04       4.1135330E+00
1.7179180E+00        2.4300001E-05
-1.2084999E-03       4.1152258E+00
1.7182130E+00        3.4299999E-05
-1.3210999E-03       4.1169200E+00
1.7185080E+00        3.1500000E-05
-1.2517001E-03       4.1186161E+00
1.7188040E+00        2.1500000E-05
-1.0157001E-03       4.1203132E+00
1.7190990E+00        1.4100000E-05
-6.4180000E-04       4.1220121E+00
1.7193950E+00        1.6200000E-05
-1.6709999E-04       4.1237111E+00
1.7196900E+00        2.4999999E-05
3.5789999E-04        4.1254120E+00
1.7199860E+00        3.0300000E-05
8.5830002E-04        4.1271148E+00
1.7202820E+00        2.7399998E-05
1.2376000E-03        4.1288190E+00
1.7205780E+00        1.9800000E-05
1.3852000E-03        4.1305251E+00
1.7208740E+00        1.6900000E-05
1.2197000E-03        4.1322312E+00
1.7211699E+00        2.3600000E-05
7.6249999E-04        4.1339402E+00
1.7214670E+00        3.7400001E-05
1.8839999E-04        4.1356492E+00
1.7217630E+00        4.9800001E-05
-2.2510000E-04       4.1373610E+00
1.7220600E+00        5.4600001E-05
-2.6249999E-04       4.1390729E+00
1.7223560E+00        5.0799998E-05
6.6999994E-05        4.1407871E+00
1.7226530E+00        4.1700001E-05
5.3520000E-04        4.1425018E+00
1.7229500E+00        2.7399998E-05
8.7119994E-04        4.1442189E+00
1.7232471E+00        9.8000000E-06
9.7180001E-04        4.1459370E+00
1.7235440E+00        -7.1999998E-06
9.3869999E-04        4.1476560E+00
1.7238410E+00        -1.5000000E-05
9.2909997E-04        4.1493778E+00
1.7241380E+00        -5.5000000E-06
9.8470005E-04        4.1511002E+00
1.7244350E+00        2.4100000E-05
1.0242000E-03        4.1528239E+00
1.7247330E+00        6.5299995E-05
9.6610002E-04        4.1545491E+00
1.7250299E+00        1.0490000E-04
8.2730001E-04        4.1562762E+00
1.7253280E+00        1.3070001E-04
6.9810002E-04        4.1580038E+00
1.7256260E+00        1.3609999E-04
6.3819997E-04        4.1597338E+00
1.7259229E+00        1.2280000E-04
6.2609999E-04        4.1614652E+00
1.7262210E+00        9.7000004E-05
5.7440001E-04        4.1631980E+00
1.7265190E+00        6.7900000E-05
4.2059997E-04        4.1649308E+00
1.7268170E+00        4.6000001E-05
1.8169999E-04        4.1666670E+00
1.7271160E+00        3.8899998E-05
-4.3399999E-05       4.1684041E+00
1.7274140E+00        4.9800001E-05
-1.2560000E-04       4.1701422E+00
1.7277130E+00        7.3399999E-05
5.0000003E-06        4.1718822E+00
1.7280110E+00        9.8500001E-05
3.0330001E-04        4.1736231E+00
1.7283100E+00        1.1610000E-04
6.2919996E-04        4.1753650E+00
1.7286080E+00        1.2349999E-04
8.5780001E-04        4.1771088E+00
1.7289070E+00        1.2349999E-04
9.5250004E-04        4.1788549E+00
1.7292060E+00        1.1869999E-04
9.6610002E-04        4.1806021E+00
1.7295049E+00        1.1230000E-04
9.7699999E-04        4.1823511E+00
1.7298050E+00        1.0440000E-04
1.0289999E-03        4.1841011E+00
1.7301040E+00        9.8199998E-05
1.1101000E-03        4.1858521E+00
1.7304029E+00        9.6299998E-05
1.1725000E-03        4.1876049E+00
1.7307030E+00        9.6299998E-05
1.1766000E-03        4.1893592E+00
1.7310020E+00        9.3700000E-05
1.1153000E-03        4.1911149E+00
1.7313020E+00        8.2200000E-05
1.0141999E-03        4.1928720E+00
1.7316020E+00        5.9799997E-05
9.0149994E-04        4.1946311E+00
1.7319020E+00        2.9299999E-05
7.6440000E-04        4.1963911E+00
1.7322021E+00        -1.0000000E-06
5.6550000E-04        4.1981530E+00
1.7325020E+00        -2.1700000E-05
3.0210000E-04        4.1999159E+00
1.7328020E+00        -2.1200000E-05
4.9800001E-05        4.2016811E+00
1.7331020E+00        3.8000001E-06
-7.3699994E-05       4.2034469E+00
1.7334030E+00        4.5299999E-05
-1.5699999E-05       4.2052150E+00
1.7337030E+00        8.1300001E-05
1.5280000E-04        4.2069840E+00
1.7340040E+00        9.2299997E-05
2.8419998E-04        4.2087541E+00
1.7343050E+00        8.0099999E-05
2.6890001E-04        4.2105260E+00
1.7346050E+00        7.1000002E-05
1.2090000E-04        4.2122998E+00
1.7349060E+00        8.9399997E-05
-3.6699999E-05       4.2140751E+00
1.7352070E+00        1.3140000E-04
-6.5599997E-05       4.2158518E+00
1.7355090E+00        1.5930001E-04
1.1040000E-04        4.2176299E+00
1.7358100E+00        1.4019999E-04
4.6899999E-04        4.2194090E+00
1.7361110E+00        8.3899999E-05
9.0479996E-04        4.2211900E+00
1.7364130E+00        4.1700001E-05
1.2679000E-03        4.2229729E+00
1.7367140E+00        6.1499995E-05
1.4248000E-03        4.2247572E+00
1.7370160E+00        1.4090000E-04
1.3366000E-03        4.2265420E+00
1.7373180E+00        2.2150000E-04
1.0888999E-03        4.2283301E+00
1.7376200E+00        2.3270000E-04
8.3300000E-04        4.2301178E+00
1.7379210E+00        1.5260000E-04
6.7019998E-04        4.2319088E+00
1.7382240E+00        2.2199998E-05
5.9059996E-04        4.2336998E+00
1.7385260E+00        -9.7000004E-05
5.1829999E-04        4.2354941E+00
1.7388279E+00        -1.7119999E-04
4.0910000E-04        4.2372880E+00
1.7391300E+00        -2.1190000E-04
2.9349999E-04        4.2390838E+00
1.7394331E+00        -2.4060000E-04
2.3100000E-04        4.2408819E+00
1.7397360E+00        -2.5940000E-04
2.3910000E-04        4.2426820E+00
1.7400380E+00        -2.5250000E-04
2.8400001E-04        4.2444820E+00
1.7403409E+00        -2.1509999E-04
3.2090000E-04        4.2462840E+00
1.7406440E+00        -1.7139998E-04
3.3039998E-04        4.2480879E+00
1.7409470E+00        -1.4949999E-04
3.1449998E-04        4.2498941E+00
1.7412500E+00        -1.5260000E-04
3.0659998E-04        4.2517009E+00
1.7415529E+00        -1.6240000E-04
3.6309997E-04        4.2535090E+00
1.7418571E+00        -1.6159999E-04
5.3500000E-04        4.2553191E+00
1.7421600E+00        -1.4350000E-04
8.1940001E-04        4.2571311E+00
1.7424639E+00        -1.0660000E-04
1.1303000E-03        4.2589440E+00
1.7427680E+00        -4.6000001E-05
1.3411000E-03        4.2607579E+00
1.7430710E+00        3.2699998E-05
1.3608999E-03        4.2625751E+00
1.7433749E+00        1.0300000E-04
1.1858999E-03        4.2643919E+00
1.7436790E+00        1.3209999E-04
8.8289997E-04        4.2662120E+00
1.7439830E+00        1.0870000E-04
5.4340000E-04        4.2680330E+00
1.7442870E+00        5.2899995E-05
2.5650000E-04        4.2698550E+00
1.7445920E+00        -7.6000001E-06
8.9599998E-05        4.2716789E+00
1.7448961E+00        -5.9099995E-05
5.9399998E-05        4.2735038E+00
1.7452010E+00        -9.7999997E-05
1.1510000E-04        4.2753310E+00
1.7455050E+00        -1.2140000E-04
1.7209999E-04        4.2771602E+00
1.7458100E+00        -1.2160000E-04
1.7499999E-04        4.2789898E+00
1.7461150E+00        -9.9600002E-05
1.4140000E-04        4.2808218E+00
1.7464200E+00        -6.6999994E-05
1.1970000E-04        4.2826548E+00
1.7467250E+00        -4.5299999E-05
1.1210000E-04        4.2844901E+00
1.7470300E+00        -4.9099999E-05
5.5099998E-05        4.2863259E+00
1.7473350E+00        -7.2499999E-05
-1.1210000E-04       4.2881651E+00
1.7476410E+00        -9.1499998E-05
-3.5599997E-04       4.2900038E+00
1.7479460E+00        -7.5299999E-05
-5.4529996E-04       4.2918448E+00
1.7482520E+00        -1.3100000E-05
-5.4839998E-04       4.2936878E+00
1.7485570E+00        7.5299999E-05
-3.3159999E-04       4.2955332E+00
1.7488630E+00        1.4419999E-04
1.5300000E-05        4.2973790E+00
1.7491690E+00        1.5090000E-04
3.6049998E-04        4.2992258E+00
1.7494750E+00        9.1299997E-05
6.1340001E-04        4.3010750E+00
1.7497810E+00        2.6000000E-06
7.6650002E-04        4.3029261E+00
1.7500870E+00        -6.3699998E-05
8.6189999E-04        4.3047781E+00
1.7503940E+00        -7.7699995E-05
9.3699998E-04        4.3066320E+00
1.7507000E+00        -5.1499999E-05
9.8159991E-04        4.3084879E+00
1.7510070E+00        -2.1500000E-05
9.4030000E-04        4.3103452E+00
1.7513130E+00        -1.4299999E-05
7.5960002E-04        4.3122029E+00
1.7516201E+00        -2.2400000E-05
4.4869998E-04        4.3140640E+00
1.7519270E+00        -2.2900000E-05
1.1210000E-04        4.3159261E+00
1.7522340E+00        -3.8000001E-06
-1.0490000E-04       4.3177891E+00
1.7525409E+00        1.8400000E-05
-1.0730000E-04       4.3196540E+00
1.7528480E+00        1.6500000E-05
8.3899999E-05        4.3215208E+00
1.7531559E+00        -1.7599999E-05
3.5789999E-04        4.3233900E+00
1.7534630E+00        -6.4599997E-05
6.0580001E-04        4.3252602E+00
1.7537709E+00        -9.1800001E-05
7.8730000E-04        4.3271308E+00
1.7540780E+00        -7.9899997E-05
9.2739996E-04        4.3290038E+00
1.7543859E+00        -3.2899999E-05
1.0591000E-03        4.3308792E+00
1.7546940E+00        2.8400000E-05
1.1730000E-03        4.3327560E+00
1.7550020E+00        8.3200001E-05
1.2178000E-03        4.3346338E+00
1.7553101E+00        1.1629999E-04
1.1317999E-03        4.3365140E+00
1.7556180E+00        1.2470000E-04
8.8499999E-04        4.3383951E+00
1.7559260E+00        1.1090000E-04
5.1899999E-04        4.3402781E+00
1.7562350E+00        8.2699997E-05
1.5070000E-04        4.3421631E+00
1.7565430E+00        5.1699997E-05
-8.1799997E-05       4.3440490E+00
1.7568520E+00        2.6700000E-05
-1.1009999E-04       4.3459368E+00
1.7571599E+00        1.3800000E-05
6.6999996E-06        4.3478260E+00
1.7574691E+00        1.0700000E-05
1.2249999E-04        4.3497171E+00
1.7577780E+00        1.4799999E-05
1.2950000E-04        4.3516102E+00
1.7580870E+00        2.2599999E-05
3.6500001E-05        4.3535051E+00
1.7583960E+00        3.5500001E-05
-5.5999997E-05       4.3554010E+00
1.7587060E+00        5.4799995E-05
-7.1000002E-05       4.3572979E+00
1.7590150E+00        7.8199999E-05
-2.2400000E-05       4.3591981E+00
1.7593240E+00        9.8700002E-05
1.7400000E-05        4.3610988E+00
1.7596340E+00        1.0780000E-04
-6.9999999E-07       4.3630018E+00
1.7599440E+00        1.0630000E-04
-5.5599998E-05       4.3649058E+00
1.7602530E+00        1.0040000E-04
-9.1800001E-05       4.3668122E+00
1.7605630E+00        1.0040000E-04
-6.8699999E-05       4.3687201E+00
1.7608730E+00        1.0700000E-04
1.5500000E-05        4.3706288E+00
1.7611840E+00        1.1280000E-04
1.3419999E-04        4.3725400E+00
1.7614940E+00        1.0590000E-04
2.3870000E-04        4.3744531E+00
1.7618040E+00        8.2699997E-05
2.7629998E-04        4.3763680E+00
1.7621150E+00        4.8400001E-05
2.1530000E-04        4.3782840E+00
1.7624249E+00        1.4499999E-05
7.4900003E-05        4.3802009E+00
1.7627360E+00        -1.0700000E-05
